year,month,day,inflow_MG,outflow_MG,rof_temp_F,rof_EC,rof_pH,rof_turbidity,rof_TOC,rop_EC,rop_pH,rop_turbidity,rop_CO2,rop_TOC,ammonia,energy_kwh,date,month_num
2023,Feb,28,106.313,90.0,72.784,1837.021,6.9,0.031,8.576,36.001,5.077,0.015,167.453,0.038,6.064,,2023-02-28,2.0
2023,Mar,1,105.969,90.0,71.843,1711.289,6.9,0.032,8.488,31.737,5.076,0.015,165.819,0.036,5.242,,2023-03-01,3.0
2023,Mar,2,105.656,89.813,72.373,1720.59,6.9,0.032,8.428,31.096,5.09,0.015,160.437,0.036,4.707,,2023-03-02,3.0
2023,Mar,3,79.609,67.813,73.069,1738.164,6.9,0.032,8.775,32.309,5.431,0.015,88.817,0.04,5.601,,2023-03-03,3.0
2023,Mar,4,64.484,55.0,72.94,1708.163,6.9,0.032,8.757,31.544,5.633,0.015,46.0,0.039,5.943,,2023-03-04,3.0
2023,Mar,5,64.484,54.969,72.931,1638.275,6.9,0.032,8.68,30.136,5.631,0.015,46.155,0.035,5.224,,2023-03-05,3.0
2023,Mar,6,64.5,55.031,73.178,1641.652,6.9,0.032,9.074,30.701,5.632,0.015,46.05,0.038,5.56,,2023-03-06,3.0
2023,Mar,7,64.406,54.969,73.357,1657.521,6.9,0.033,9.283,31.926,5.627,0.015,46.616,0.044,5.669,,2023-03-07,3.0
2023,Mar,8,64.609,54.969,73.23,1692.858,6.9,0.034,8.91,33.575,5.627,0.015,46.605,0.042,6.55,,2023-03-08,3.0
2023,Mar,9,65.094,55.0,73.602,1708.768,6.9,0.034,8.911,31.766,5.609,0.015,48.867,0.043,6.632,,2023-03-09,3.0
2023,Mar,10,65.219,55.0,73.219,1643.745,6.9,0.035,9.007,28.654,5.192,0.015,155.395,0.04,6.151,,2023-03-10,3.0
2023,Mar,11,65.203,54.969,73.38,1530.57,6.9,0.035,8.879,23.588,4.966,0.015,212.762,0.035,5.131,,2023-03-11,3.0
2023,Mar,12,62.438,52.75,73.997,1579.406,6.9,0.034,9.226,24.581,4.95,0.015,221.637,0.041,4.697,,2023-03-12,3.0
2023,Mar,13,67.766,57.469,74.174,1594.363,6.898,0.034,9.641,27.369,4.972,0.015,209.762,0.044,4.777,,2023-03-13,3.0
2023,Mar,14,70.594,60.0,73.879,1745.792,6.9,0.034,9.233,30.931,4.964,0.015,213.455,0.044,5.734,,2023-03-14,3.0
2023,Mar,15,70.672,59.969,72.033,1716.037,6.9,0.033,8.331,29.355,4.937,0.015,228.283,0.039,5.517,,2023-03-15,3.0
2023,Mar,16,70.516,60.0,72.492,1893.121,6.9,0.034,8.757,35.684,4.999,0.015,197.399,0.046,5.131,,2023-03-16,3.0
2023,Mar,17,70.672,59.938,73.454,2043.527,6.9,0.033,8.449,32.274,4.878,0.015,262.911,0.048,5.12,,2023-03-17,3.0
2023,Mar,18,70.516,60.0,74.096,2056.064,6.9,0.034,8.369,31.448,4.788,0.015,322.847,0.061,3.409,,2023-03-18,3.0
2023,Mar,19,70.531,60.0,73.845,2013.329,6.9,0.035,8.303,31.494,4.814,0.015,304.15,0.053,3.919,,2023-03-19,3.0
2023,Mar,20,73.828,62.531,73.803,2000.487,6.9,0.035,8.421,37.645,4.875,0.015,263.182,0.058,5.322,,2023-03-20,3.0
2023,Mar,21,76.734,65.0,72.69,1988.447,6.9,0.034,8.081,37.994,4.784,0.015,335.992,0.058,7.209,,2023-03-21,3.0
2023,Mar,22,76.734,65.0,72.128,1869.054,6.901,0.034,7.824,31.952,4.794,0.015,318.759,0.038,5.803,,2023-03-22,3.0
2023,Mar,23,76.797,64.969,72.773,2038.297,6.9,0.034,7.822,36.385,4.808,0.015,305.804,0.039,4.847,,2023-03-23,3.0
2023,Mar,24,76.781,65.0,73.219,2103.535,6.9,0.034,7.879,40.993,5.35,0.015,138.392,0.042,3.493,,2023-03-24,3.0
2023,Mar,25,76.75,65.0,73.46,2092.942,6.9,0.034,7.759,40.38,5.637,0.015,45.357,0.04,3.084,,2023-03-25,3.0
2023,Mar,26,76.547,65.0,73.348,2015.818,6.9,0.035,7.765,38.262,5.639,0.015,45.243,0.037,2.488,,2023-03-26,3.0
2023,Mar,27,76.578,64.938,73.777,1968.386,6.9,0.035,7.955,37.838,5.648,0.015,44.298,0.037,2.632,,2023-03-27,3.0
2023,Mar,28,76.531,65.0,74.019,2004.561,6.9,0.035,7.903,38.474,5.634,0.015,45.868,0.045,2.157,,2023-03-28,3.0
2023,Mar,29,76.547,65.0,73.535,1918.469,6.9,0.034,7.907,36.492,5.619,0.015,47.888,0.045,2.658,,2023-03-29,3.0
2023,Mar,30,76.656,64.969,72.916,1957.506,6.9,0.035,7.776,35.647,5.626,0.015,47.045,0.0526,2.976,,2023-03-30,3.0
2023,Mar,31,73.406,61.688,73.292,2009.288,6.9,0.034,7.659,36.401,5.247,0.015,134.855,0.054,1.915,,2023-03-31,3.0
2023,Apr,1,71.422,60.0,73.792,2016.652,6.9,0.034,7.644,34.363,4.954,0.015,219.896,0.052,1.571,,2023-04-01,4.0
2023,Apr,2,64.813,54.563,74.043,1926.228,6.9,0.033,7.662,28.978,4.949,0.015,222.036,0.048,1.471,,2023-04-02,4.0
2023,Apr,3,53.328,44.906,73.845,1936.526,6.9,0.033,7.575,26.717,4.953,0.015,219.734,0.049,1.403,,2023-04-03,4.0
2023,Apr,4,53.188,44.938,73.085,1985.57,6.9,0.034,7.664,26.988,4.898,0.015,249.628,0.052,1.714,,2023-04-04,4.0
2023,Apr,5,53.281,45.0,73.887,1994.939,6.9,0.035,7.592,27.671,4.93,0.015,231.722,0.049,1.658,,2023-04-05,4.0
2023,Apr,6,35.703,30.063,73.926,2097.774,6.864,0.05,7.91,62.191,4.925,0.016,9893.039,0.031,1.514,,2023-04-06,4.0
2023,Apr,7,53.031,44.969,74.727,1682.526,6.896,0.032,7.861,46.564,5.141,0.015,151.665,0.051,0.92,,2023-04-07,4.0
2023,Apr,8,53.047,45.031,74.678,1792.15,6.876,0.031,7.744,51.222,5.284,0.015,102.421,0.051,0.342,,2023-04-08,4.0
2023,Apr,9,52.953,44.969,74.96,1883.856,6.896,0.03,7.499,51.203,5.219,0.015,120.659,0.04,0.398,,2023-04-09,4.0
2023,Apr,10,61.266,51.875,74.92,1926.537,6.896,0.032,7.694,50.985,5.257,0.015,109.085,0.047,0.444,,2023-04-10,4.0
2023,Apr,11,76.781,65.0,74.935,1959.775,6.896,0.032,8.133,49.359,5.277,0.015,103.98,0.047,0.447,,2023-04-11,4.0
2023,Apr,12,76.594,65.0,75.04,2008.512,6.896,0.031,7.945,45.597,5.243,0.015,112.356,0.042,0.423,,2023-04-12,4.0
2023,Apr,13,76.578,64.969,74.841,1902.329,6.896,0.03,8.017,43.78,5.63,0.015,55.917,0.041,0.262,,2023-04-13,4.0
2023,Apr,14,94.813,80.313,75.244,1739.479,6.896,0.031,8.187,34.291,5.822,0.015,29.681,0.043,0.222,,2023-04-14,4.0
2023,Apr,15,76.75,65.0,75.497,1697.569,6.896,0.029,8.173,26.521,5.764,0.015,33.906,0.038,0.142,,2023-04-15,4.0
2023,Apr,16,76.797,64.969,75.487,1624.484,6.896,0.028,8.089,25.637,5.754,0.015,34.716,0.036,0.149,,2023-04-16,4.0
2023,Apr,17,48.422,40.719,74.549,1578.449,6.875,0.034,8.582,43.829,5.861,0.016,28.072,0.043,0.203,,2023-04-17,4.0
2023,Apr,18,40.125,32.781,74.209,2603.56,6.852,0.042,8.519,77.271,5.836,0.017,381.133,0.068,0.236,,2023-04-18,4.0
2023,Apr,19,118.203,100.0,75.879,1709.793,6.9,0.03,8.282,36.822,5.832,0.015,29.004,0.043,0.188,,2023-04-19,4.0
2023,Apr,20,118.203,99.969,76.05,1969.955,6.9,0.03,8.084,43.959,5.858,0.015,27.449,0.049,0.136,,2023-04-20,4.0
2023,Apr,21,118.438,99.969,76.658,2169.063,6.9,0.031,7.85,47.998,5.309,0.015,129.507,0.056,1.443,,2023-04-21,4.0
2023,Apr,22,118.547,100.031,76.653,2236.397,6.9,0.03,7.697,48.25,4.98,0.015,218.847,0.051,3.143,,2023-04-22,4.0
2023,Apr,23,118.531,99.969,76.486,2148.864,6.9,0.03,7.702,46.12,4.995,0.015,206.461,0.039,4.254,,2023-04-23,4.0
2023,Apr,24,123.203,103.938,76.323,2164.772,6.9,0.031,7.729,47.517,5.114,0.015,151.324,0.039,5.433,,2023-04-24,4.0
2023,Apr,25,130.328,110.0,76.671,2217.078,6.9,0.031,7.592,50.233,5.127,0.015,146.99,0.045,5.816,,2023-04-25,4.0
2023,Apr,26,122.547,103.406,76.784,2208.844,6.9,0.031,7.7,52.874,5.13,0.015,146.462,0.048,5.456,,2023-04-26,4.0
2023,Apr,27,122.547,103.313,76.604,2205.797,6.9,0.032,7.69,50.565,5.092,0.015,159.338,0.045,6.532,,2023-04-27,4.0
2023,Apr,28,130.375,109.969,76.732,2256.451,6.9,0.031,7.739,50.893,5.167,0.015,135.126,0.046,7.174,,2023-04-28,4.0
2023,Apr,29,130.484,110.0,76.832,2277.748,6.9,0.031,7.563,51.213,5.211,0.015,121.147,0.045,7.278,,2023-04-29,4.0
2023,Apr,30,130.297,109.906,76.717,2220.366,6.9,0.03,7.509,49.79,5.2,0.015,124.16,0.042,7.568,,2023-04-30,4.0
2023,May,1,116.281,98.094,76.546,2380.687,6.9,0.03,7.204,54.767,5.232,0.015,115.347,0.041,8.17,,2023-05-01,5.0
2023,May,2,97.438,81.813,76.705,2328.176,6.9,0.03,7.869,54.321,5.258,0.015,108.613,0.053,9.558,,2023-05-02,5.0
2023,May,3,113.016,95.219,76.701,2152.427,6.9,0.031,8.27,48.556,5.229,0.015,116.25,0.051,8.578,,2023-05-03,5.0
2023,May,4,120.141,101.281,76.134,2096.626,6.9,0.031,8.474,44.198,5.191,0.015,127.362,0.05,8.685,,2023-05-04,5.0
2023,May,5,128.266,108.594,76.349,2159.791,6.9,0.03,7.684,43.145,5.215,0.015,119.73,0.044,6.589,,2023-05-05,5.0
2023,May,6,129.734,110.0,76.615,2239.3,6.9,0.03,7.346,44.342,5.21,0.015,121.275,0.041,6.156,,2023-05-06,5.0
2023,May,7,129.703,109.969,76.731,2190.823,6.9,0.03,7.347,43.617,5.217,0.015,119.198,0.04,5.52,,2023-05-07,5.0
2023,May,8,129.891,109.938,77.139,2173.388,6.9,0.03,7.448,45.938,5.215,0.015,119.683,0.042,4.811,,2023-05-08,5.0
2023,May,9,133.719,113.156,77.201,2255.937,6.9,0.03,7.348,50.132,5.221,0.015,118.468,0.046,5.031,,2023-05-09,5.0
2023,May,10,135.563,115.0,76.932,2323.594,6.9,0.03,7.164,52.47,5.216,0.015,119.398,0.046,4.161,,2023-05-10,5.0
2023,May,11,135.813,114.969,77.269,2359.604,6.9,0.03,7.063,52.623,5.223,0.015,117.4,0.047,4.803,,2023-05-11,5.0
2023,May,12,135.672,115.031,77.308,2326.399,6.9,0.03,7.068,52.016,5.214,0.015,119.998,0.047,5.966,,2023-05-12,5.0
2023,May,13,135.5,114.969,77.575,2352.235,6.9,0.03,7.059,53.773,5.218,0.015,118.934,0.045,6.138,,2023-05-13,5.0
2023,May,14,135.375,115.0,77.585,2234.358,6.9,0.03,7.153,52.302,5.227,0.015,116.642,0.042,6.111,,2023-05-14,5.0
2023,May,15,133.594,113.531,77.708,2258.185,6.9,0.031,8.146,52.481,5.248,0.015,111.096,0.087,7.042,,2023-05-15,5.0
2023,May,16,133.578,113.594,77.995,2253.522,6.9,0.031,7.647,50.425,5.226,0.015,116.786,0.051,6.186,,2023-05-16,5.0
2023,May,17,134.547,114.188,77.917,2297.243,6.9,0.031,7.229,50.706,5.218,0.015,119.212,0.048,6.021,,2023-05-17,5.0
2023,May,18,127.422,107.969,77.914,2092.208,6.9,0.031,7.496,44.805,5.201,0.015,123.697,0.048,4.426,,2023-05-18,5.0
2023,May,19,129.922,110.0,77.755,2306.649,6.9,0.032,7.142,51.879,5.239,0.014,113.798,0.045,4.668,,2023-05-19,5.0
2023,May,20,129.922,110.0,77.912,2309.924,6.9,0.032,7.127,53.144,5.233,0.015,115.188,0.044,4.224,,2023-05-20,5.0
2023,May,21,129.891,109.969,77.963,2173.331,6.9,0.032,7.114,50.302,5.241,0.015,112.879,0.041,4.179,,2023-05-21,5.0
2023,May,22,129.938,110.0,78.201,2207.724,6.9,0.03,7.129,50.463,5.237,0.015,113.716,0.04,4.097,,2023-05-22,5.0
2023,May,23,129.828,110.0,77.884,2258.132,6.9,0.031,7.344,50.967,5.242,0.015,112.505,0.106,3.866,,2023-05-23,5.0
2023,May,24,129.875,110.0,77.679,2297.383,6.9,0.032,7.489,51.582,5.255,0.015,109.095,0.054,3.863,,2023-05-24,5.0
2023,May,25,129.828,110.0,77.645,2331.515,6.9,0.03,7.511,52.057,5.251,0.015,110.693,0.043,3.574,,2023-05-25,5.0
2023,May,26,129.859,109.969,77.593,2342.466,6.9,0.034,7.509,52.264,5.164,0.014,135.88,0.043,3.63,,2023-05-26,5.0
2023,May,27,129.906,110.0,77.99,2351.538,6.9,0.03,7.452,52.551,5.128,0.015,146.656,0.043,4.691,,2023-05-27,5.0
2023,May,28,129.672,109.969,77.756,2256.615,6.899,0.03,7.573,51.141,5.143,0.015,141.28,0.04,5.7,,2023-05-28,5.0
2023,May,29,129.578,109.906,77.689,2331.67,6.9,0.03,7.25,54.932,5.154,0.015,137.675,0.037,5.311,,2023-05-29,5.0
2023,May,30,115.906,98.156,77.721,2137.71,6.9,0.03,7.845,47.84,5.175,0.015,131.078,0.039,4.753,,2023-05-30,5.0
2023,May,31,28.813,24.25,73.57,2147.034,6.864,0.041,7.798,52.829,5.22,0.015,123.024,0.054,6.175,,2023-05-31,5.0
2023,Jun,1,125.453,106.438,77.925,2301.549,6.9,0.031,7.483,50.961,5.126,0.015,147.09,0.045,4.781,,2023-06-01,6.0
2023,Jun,2,135.547,115.0,78.118,2366.065,6.9,0.03,7.197,55.467,5.172,0.015,132.458,0.046,3.626,,2023-06-02,6.0
2023,Jun,3,135.578,115.0,78.259,2310.146,6.9,0.03,7.316,54.486,5.176,0.015,131.256,0.046,0.64,,2023-06-03,6.0
2023,Jun,4,135.594,115.0,78.143,2221.301,6.9,0.03,7.319,52.136,5.179,0.015,130.278,0.041,0.842,,2023-06-04,6.0
2023,Jun,5,135.547,115.0,77.905,2238.84,6.9,0.03,7.314,52.348,5.162,0.015,135.271,0.04,0.555,,2023-06-05,6.0
2023,Jun,6,135.594,114.969,77.884,2312.585,6.9,0.03,7.35,53.457,5.16,0.015,136.181,0.045,0.536,,2023-06-06,6.0
2023,Jun,7,133.359,112.906,78.323,2348.991,6.9,0.03,7.18,54.634,5.146,0.015,140.678,0.044,0.545,,2023-06-07,6.0
2023,Jun,8,130.625,110.781,78.401,2327.835,6.9,0.03,7.503,56.762,5.161,0.015,135.967,0.048,0.528,,2023-06-08,6.0
2023,Jun,9,129.188,109.656,78.234,2254.046,6.9,0.031,7.296,55.463,5.125,0.015,147.463,0.049,0.544,,2023-06-09,6.0
2023,Jun,10,127.609,108.375,78.262,2210.105,6.9,0.031,7.16,53.802,5.085,0.015,161.356,0.047,0.555,,2023-06-10,6.0
2023,Jun,11,129.609,110.0,78.559,2134.842,6.9,0.03,7.096,52.888,5.095,0.015,158.226,0.044,0.554,,2023-06-11,6.0
2023,Jun,12,106.859,90.625,78.23,2170.076,6.869,0.033,7.145,64.386,5.055,0.015,1640.861,0.047,0.555,,2023-06-12,6.0
2023,Jun,13,126.125,107.094,78.66,2159.643,6.9,0.029,7.246,54.395,5.083,0.015,162.548,0.049,0.56,,2023-06-13,6.0
2023,Jun,14,127.266,108.031,78.472,2142.957,6.9,0.029,7.025,53.136,5.08,0.015,163.47,0.047,0.568,,2023-06-14,6.0
2023,Jun,15,129.938,110.313,78.494,2248.684,6.9,0.03,6.909,56.037,5.088,0.015,160.654,0.046,2.117,,2023-06-15,6.0
2023,Jun,16,133.297,113.219,78.943,2303.201,6.9,0.03,6.898,58.232,5.072,0.014,166.473,0.046,2.989,,2023-06-16,6.0
2023,Jun,17,133.156,113.125,79.135,2236.519,6.9,0.029,7.074,55.723,5.031,0.015,184.044,0.047,3.064,,2023-06-17,6.0
2023,Jun,18,135.359,114.969,78.791,2212.114,6.9,0.029,6.884,55.045,5.038,0.015,181.022,0.043,3.038,,2023-06-18,6.0
2023,Jun,19,133.453,113.344,79.139,2315.521,6.9,0.03,6.813,57.748,5.072,0.015,166.488,0.042,2.959,,2023-06-19,6.0
2023,Jun,20,131.328,111.469,79.094,2270.22,6.899,0.03,7.116,55.876,5.097,0.015,157.69,0.047,2.932,,2023-06-20,6.0
2023,Jun,21,129.594,109.938,79.287,2317.089,6.9,0.029,7.077,57.143,5.077,0.015,165.912,0.047,2.368,,2023-06-21,6.0
2023,Jun,22,128.594,109.063,79.089,2258.291,6.9,0.03,7.21,55.325,5.077,0.015,165.641,0.046,1.524,,2023-06-22,6.0
2023,Jun,23,127.797,108.406,78.997,2311.789,6.9,0.03,7.069,56.742,5.154,0.014,139.492,0.046,1.535,,2023-06-23,6.0
2023,Jun,24,129.719,110.0,79.032,2297.25,6.9,0.03,7.008,56.646,5.186,0.015,128.134,0.048,1.557,,2023-06-24,6.0
2023,Jun,25,129.656,109.969,79.219,2260.592,6.9,0.03,6.903,56.184,5.181,0.015,129.545,0.042,1.539,,2023-06-25,6.0
2023,Jun,26,132.0,112.0,79.214,2269.223,6.9,0.03,7.105,57.25,5.165,0.015,135.299,0.044,1.545,,2023-06-26,6.0
2023,Jun,27,135.078,114.719,79.453,2299.361,6.9,0.03,7.167,58.539,5.157,0.015,137.113,0.048,1.565,,2023-06-27,6.0
2023,Jun,28,132.234,112.313,79.347,2289.232,6.9,0.031,7.063,57.794,5.19,0.015,126.927,0.048,1.566,,2023-06-28,6.0
2023,Jun,29,131.344,111.5,79.693,2304.123,6.9,0.03,7.049,58.269,5.197,0.015,124.775,0.054,2.805,,2023-06-29,6.0
2023,Jun,30,135.234,115.0,79.884,2329.041,6.9,0.03,6.855,59.898,4.935,0.015,245.682,0.058,3.836,,2023-06-30,6.0
2023,Jul,1,135.25,115.0,79.915,2276.721,6.9,0.029,6.873,58.347,4.837,0.015,286.317,0.058,3.927,,2023-07-01,7.0
2023,Jul,2,135.266,115.0,79.994,2242.186,6.9,0.029,6.777,57.945,4.841,0.015,283.233,0.055,3.921,,2023-07-02,7.0
2023,Jul,3,134.219,114.156,79.851,2299.975,6.9,0.029,6.764,60.3824,4.8465,0.0146,279.8203,0.053,3.882,,2023-07-03,7.0
2023,Jul,4,135.25,114.969,79.918,2345.672,6.9,0.029,6.848,61.289,4.846,0.015,280.19,0.056,3.765,,2023-07-04,7.0
2023,Jul,5,134.109,113.875,79.841,2329.761,6.9,0.029,6.601,61.893,4.9948,0.0146,220.4615,0.0536,3.826,,2023-07-05,7.0
2023,Jul,6,133.609,113.5,79.942,2415.884,6.9,0.031,7.217,62.5642,5.2702,0.0146,106.0226,0.054,3.773,,2023-07-06,7.0
2023,Jul,7,134.984,114.688,80.185,2407.167,6.9,0.03,7.607,62.22,5.462,0.0145,72.803,0.06,3.769,,2023-07-07,7.0
2023,Jul,8,135.359,115.0,80.266,2473.672,6.9,0.029,7.219,64.7052,5.5431,0.0146,56.3919,0.0519,3.844,,2023-07-08,7.0
2023,Jul,9,135.328,114.969,80.25,2364.313,6.9,0.029,7.159,62.0042,5.5417,0.0146,56.4698,0.047,3.808,,2023-07-09,7.0
2023,Jul,10,135.391,115.031,80.644,2292.494,6.9,0.029,7.241,60.406,5.547,0.015,55.777,0.047,3.985,,2023-07-10,7.0
2023,Jul,11,129.188,109.844,80.972,2355.771,6.9,0.03,7.322,62.699,5.556,0.015,54.738,0.054,3.835,,2023-07-11,7.0
2023,Jul,12,125.141,106.625,81.34,2379.551,6.9,0.03,7.303,64.581,5.56,0.015,54.482,0.054,3.87,,2023-07-12,7.0
2023,Jul,13,125.531,107.031,81.509,2366.067,6.9,0.03,7.625,63.33,5.557,0.015,54.674,0.065,3.899,,2023-07-13,7.0
2023,Jul,14,125.953,107.375,81.463,2384.071,6.9,0.03,7.527,63.953,5.572,0.015,52.989,0.062,3.876,,2023-07-14,7.0
2023,Jul,15,128.016,109.063,81.415,2366.689,6.9,0.03,7.484,63.992,5.589,0.015,50.744,0.057,3.867,,2023-07-15,7.0
2023,Jul,16,117.719,100.313,81.443,2251.888,6.9,0.03,7.543,57.807,5.6,0.015,49.375,0.053,4.081,,2023-07-16,7.0
2023,Jul,17,118.141,100.594,81.632,2272.064,6.9,0.03,7.483,59.17,5.598,0.015,49.512,0.054,3.821,,2023-07-17,7.0
2023,Jul,18,122.281,104.094,81.99,2366.253,6.9,0.03,7.553,64.072,5.574,0.015,52.564,0.065,3.97,,2023-07-18,7.0
2023,Jul,19,131.797,112.531,82.182,2429.717,6.9,0.03,7.352,65.945,5.582,0.015,51.516,0.063,3.929,,2023-07-19,7.0
2023,Jul,20,123.016,104.906,82.293,2373.126,6.9,0.03,7.618,63.852,5.59,0.015,50.694,0.069,4.082,,2023-07-20,7.0
2023,Jul,21,130.453,111.375,82.113,2408.826,6.9,0.03,7.038,65.447,5.41,0.015,79.488,0.058,4.416,,2023-07-21,7.0
2023,Jul,22,134.656,114.906,82.03,2445.583,6.9,0.029,6.879,66.703,5.3,0.015,98.524,0.06,4.49,,2023-07-22,7.0
2023,Jul,23,134.703,114.969,82.098,2400.095,6.9,0.03,6.78,65.3747,5.287,0.0146,101.4202,0.0534,4.415,,2023-07-23,7.0
2023,Jul,24,133.016,113.531,82.19,2384.863,6.9,0.03,6.874,65.276,5.315,0.015,95.378,0.053,4.746,,2023-07-24,7.0
2023,Jul,25,134.578,114.813,82.558,2415.929,6.9,0.03,7.199,66.64,5.331,0.015,91.92,0.062,4.217,,2023-07-25,7.0
2023,Jul,26,134.719,114.938,82.961,2415.282,6.901,0.03,6.959,66.77,5.322,0.015,94.02,0.057,4.182,,2023-07-26,7.0
2023,Jul,27,136.078,116.031,82.982,2437.121,6.9,0.03,6.925,67.177,5.281,0.015,103.078,0.057,4.171,,2023-07-27,7.0
2023,Jul,28,140.469,119.813,82.81,2403.807,6.9,0.03,6.793,66.538,5.301,0.014,98.256,0.055,3.964,,2023-07-28,7.0
2023,Jul,29,138.75,118.281,82.687,2388.749,6.9,0.03,6.721,68.199,5.307,0.015,97.074,0.051,4.114,,2023-07-29,7.0
2023,Jul,30,136.063,116.031,82.895,2369.458,6.9,0.03,6.597,66.395,5.291,0.015,100.703,0.049,4.228,,2023-07-30,7.0
2023,Jul,31,136.625,116.094,83.105,2383.058,6.9,0.03,6.696,65.953,5.307,0.015,97.358,0.049,4.151,,2023-07-31,7.0
2023,Aug,1,136.438,115.781,83.29,2470.845,6.9,0.03,6.882,67.835,5.321,0.015,94.017,0.054,4.258,,2023-08-01,8.0
2023,Aug,2,135.594,114.906,83.262,2547.519,6.9,0.031,6.741,69.641,5.286,0.015,101.629,0.054,4.321,,2023-08-02,8.0
2023,Aug,3,135.453,114.938,82.869,2545.966,6.9,0.03,6.83,73.846,5.293,0.015,100.706,0.055,4.15,,2023-08-03,8.0
2023,Aug,4,135.484,114.969,82.759,2515.014,6.9,0.03,6.691,70.256,5.079,0.015,180.53,0.052,4.296,,2023-08-04,8.0
2023,Aug,5,135.5,115.0,83.067,2493.865,6.9,0.03,6.582,70.339,4.877,0.016,260.512,0.054,4.264,,2023-08-05,8.0
2023,Aug,6,135.25,114.969,83.046,2335.077,6.9,0.03,6.701,67.681,4.891,0.016,252.565,0.051,4.459,,2023-08-06,8.0
2023,Aug,7,127.828,108.5,83.18,1907.011,6.9,0.03,7.391,52.198,4.859,0.016,271.6,0.051,4.498,,2023-08-07,8.0
2023,Aug,8,110.234,93.125,83.482,1724.344,6.9,0.03,7.934,46.589,4.855,0.016,274.328,0.057,4.711,,2023-08-08,8.0
2023,Aug,9,111.641,94.469,83.494,1722.458,6.9,0.031,4.815,47.289,4.852,0.016,276.448,0.059,7.9,,2023-08-09,8.0
2023,Aug,10,118.141,99.969,83.471,1713.144,6.9,0.031,7.648,46.753,5.15,0.016,171.697,0.056,5.308,,2023-08-10,8.0
2023,Aug,11,117.984,99.969,83.498,1641.185,6.9,0.03,7.537,43.779,5.261,0.016,109.383,0.057,7.885,,2023-08-11,8.0
2023,Aug,12,112.75,95.813,83.494,1603.339,6.9,0.03,7.65,43.755,5.202,0.016,123.666,0.059,6.175,,2023-08-12,8.0
2023,Aug,13,110.484,94.25,83.494,1527.136,6.9,0.03,7.635,40.235,5.197,0.016,123.666,0.054,5.896,,2023-08-13,8.0
2023,Aug,14,109.75,93.75,83.341,1522.466,6.9,0.031,7.748,37.664,5.183,0.016,128.71,0.06,5.152,,2023-08-14,8.0
2023,Aug,15,111.594,94.969,83.576,1581.149,6.9,0.031,7.835,36.759,5.163,0.016,135.082,0.064,4.696,,2023-08-15,8.0
2023,Aug,16,115.734,98.313,83.854,1632.404,6.9,0.032,7.775,37.385,5.127,0.016,147.374,0.065,4.243,,2023-08-16,8.0
2023,Aug,17,113.422,96.281,83.588,1609.693,6.9,0.031,7.662,36.913,5.113,0.016,153.891,0.066,5.788,,2023-08-17,8.0
2023,Aug,18,112.625,95.406,83.504,1609.044,6.9,0.032,7.889,37.443,5.127,0.016,146.819,0.06,8.08,,2023-08-18,8.0
2023,Aug,19,118.203,99.969,83.361,1564.788,6.9,0.032,8.012,35.766,5.159,0.016,136.602,0.053,10.214,,2023-08-19,8.0
2023,Aug,20,112.875,95.594,83.053,1499.35,6.9,0.032,8.1,34.231,5.16,0.016,135.932,0.048,4.878,,2023-08-20,8.0
2023,Aug,21,116.391,98.344,82.214,1399.387,6.886,0.031,7.927,31.007,5.152,0.016,139.1,0.046,7.3,,2023-08-21,8.0
2023,Aug,22,124.172,105.0,83.247,1595.454,6.9,0.03,7.906,38.956,5.172,0.016,132.199,0.054,9.407,,2023-08-22,8.0
2023,Aug,23,118.109,99.531,83.532,1667.104,6.9,0.029,7.801,41.654,5.155,0.016,137.714,0.057,8.307,,2023-08-23,8.0
2023,Aug,24,118.844,100.0,83.371,1664.869,6.9,0.03,7.716,41.722,5.157,0.016,137.011,0.057,10.179,,2023-08-24,8.0
2023,Aug,25,118.703,99.969,83.35,1605.279,6.9,0.031,7.622,37.319,4.984,0.016,210.892,0.048,11.375,,2023-08-25,8.0
2023,Aug,26,111.75,94.375,83.483,1559.419,6.9,0.029,7.655,36.505,4.871,0.016,265.218,0.051,10.989,,2023-08-26,8.0
2023,Aug,27,112.281,95.0,83.532,1514.151,6.9,0.03,7.669,37.103,4.897,0.016,248.988,0.052,11.267,,2023-08-27,8.0
2023,Aug,28,30.766,26.031,83.808,1514.652,6.899,0.028,7.826,29.953,4.875,0.016,262.895,0.068,7.889,,2023-08-28,8.0
2023,Aug,29,6.109,5.219,83.61,1550.572,6.929,0.027,7.582,36.4552,4.9305,0.016,235.5295,0.0247,7.418,,2023-08-29,8.0
2023,Aug,30,9.422,7.906,83.142,1790.064,6.922,0.034,7.514,68.622,5.012,0.098,325.0,0.082,7.144,,2023-08-30,8.0
2023,Aug,31,111.875,94.594,83.917,1624.688,6.9,0.03,7.956,37.878,4.901,0.017,247.583,0.059,7.791,,2023-08-31,8.0
2023,Sep,1,113.703,95.938,83.913,1629.941,6.9,0.03,7.893,30.941,4.924,0.016,240.319,0.052,7.448,,2023-09-01,9.0
2023,Sep,2,112.563,94.969,83.734,1600.13,6.9,0.03,7.913,34.766,4.878,0.016,261.709,0.052,6.67,,2023-09-02,9.0
2023,Sep,3,111.375,94.156,83.837,1538.738,6.9,0.03,7.729,37.608,4.904,0.016,245.379,0.053,8.62,,2023-09-03,9.0
